Subplot_ID,Rep,Awning,Treatment,Genotype,Grid_Location,Jul_16_notes,Jul_11_notes,Jul_12_notes,Jul_11_weather,Jul_21_notes,Jul_21_weather,Jul_21_IR,Jul_21_IR_std,Jul_21_IR_obs,Jul_21_IR_se,,Jul_11_IR,Jul_11_IR_std,Jul_11_IR_obs,Jul_11_IR_se,Jul_16_IR,Jul_16_IR_std,Jul_16_IR_obs,Jul_16_IR_se
61308,2,13,wet,B100,B5,beam,beam,,cloudy,,,35.796125,0.285628401,16,0.0714071,,33.7214375,0.440836019,16,0.110209005,29.6426875,0.437414787,16,0.109353697
61309,2,13,wet,TB_0476,B4,beam,beam,,cloudy,,,35.998875,0.1887248,16,0.0471812,,33.1879375,0.217936831,16,0.054484208,30.1430625,0.324517379,16,0.081129345
61310,2,13,wet,TB_0512,B3,,,,cloudy,,,35.4123125,0.20994403,16,0.052486008,,33.6960625,0.151672221,16,0.037918055,29.9925625,0.212502225,16,0.053125556
61311,2,13,wet,TB_0368,B2,,,,cloudy,,,35.07675,0.160440851,16,0.040110213,,33.4730625,0.26089729,16,0.065224322,29.8129375,0.215632239,16,0.05390806
61312,2,13,wet,TB_0496,B1,,,,cloudy,,,34.94225,0.129164753,16,0.032291188,,33.729625,0.264524952,16,0.066131238,31.136125,0.433997216,16,0.108499304
61313,2,13,wet,TB_0477,C6,,,,cloudy,,,35.0025625,0.23028619,16,0.057571547,,33.0040625,0.137279991,16,0.034319998,30.27125,0.155583847,16,0.038895962
61314,2,13,wet,TB_0355,C5,,,,cloudy,,,35.852625,0.10716957,16,0.026792392,,34.265,0.37853014,16,0.094632535,31.5234375,0.223700386,16,0.055925096
61315,2,13,wet,TB_0439,C4,,,,cloudy,,,36.3554375,0.338465157,16,0.084616289,,32.7695625,0.134595675,16,0.033648919,29.936125,0.201512241,16,0.05037806
61316,2,13,wet,TB_0549,C3,,,,cloudy,,,35.77875,0.235753685,16,0.058938421,,33.3038125,0.44168846,16,0.110422115,30.771125,0.250290198,16,0.06257255
61317,2,13,wet,TB_0554,C2,,,,cloudy,,,35.084875,0.13468129,16,0.033670323,,33.4803125,0.294442008,16,0.073610502,31.1651875,0.282703194,16,0.070675798
61318,2,13,wet,B100,C1,,,,cloudy,,,34.8708125,0.315090509,16,0.078772627,,33.4955625,0.318389482,16,0.079597371,31.540875,0.564641937,16,0.141160484
61319,2,13,wet,TB_0212,D6,,,,cloudy,,,37.447625,1.032194676,16,0.258048669,,33.2259375,0.21662455,16,0.054156138,32.532625,1.077958804,16,0.269489701
61320,2,13,wet,B100,D5,,,,cloudy,,,35.8758125,0.168887031,16,0.042221758,,32.8635625,0.170576266,16,0.042644066,30.4839375,0.464072475,16,0.116018119
61321,2,13,wet,TB_0122,D4,,,,cloudy,,,36.23125,0.088192592,16,0.022048148,,33.059,0.1859387,16,0.046484675,31.5218125,0.232959859,16,0.058239965
61322,2,13,wet,TB_0495,D3,,,,cloudy,,,35.9681875,0.212077413,16,0.053019353,,33.700125,0.279686223,16,0.069921556,31.9865,0.351732664,16,0.087933166
61323,2,13,wet,TB_0100,D2,,,,cloudy,,,35.586625,0.187218544,16,0.046804636,,32.99225,0.180751948,16,0.045187987,32.6255625,0.236452382,16,0.059113096
61324,2,13,wet,TB_0577,D1,,,,cloudy,,,35.1551875,0.220204517,16,0.055051129,,33.3475625,0.16656569,16,0.041641423,33.675,0.428987646,16,0.107246911
61325,2,13,wet,TB_0205,E6,,,,cloudy,,,36.184,0.178753834,16,0.044688459,,34.5883125,0.325096646,16,0.081274161,30.825,0.3183363,16,0.079584075
61326,2,13,wet,TB_0497,E5,,,,cloudy,,,37.244625,0.232770524,16,0.058192631,,33.6048125,0.22768347,16,0.056920867,31.1410625,0.266042219,16,0.066510555
61327,2,13,wet,TB_0593,E4,,,,cloudy,,,36.7074375,0.254219582,16,0.063554895,,33.559875,0.142152442,16,0.03553811,31.0140625,0.314440979,16,0.078610245
61328,2,13,wet,TB_0508,E3,,,,cloudy,,,35.619625,0.186125719,16,0.04653143,,34.0515,0.242409846,16,0.060602461,31.6853125,0.224432237,16,0.056108059
61329,2,13,wet,TB_0342,E2,,,,cloudy,,,35.9530625,0.452558721,16,0.11313968,,34.878125,0.623128973,16,0.155782243,32.7133125,0.385387548,16,0.096346887
61330,2,13,wet,TB_0204,E1,sparse,,,cloudy,sparse,,38.1503125,1.800232308,16,0.450058077,,34.8825,0.827380042,16,0.20684501,35.9529375,0.870056586,16,0.217514146
61331,2,13,wet,TB_0522,F6,,,,cloudy,,,35.4250625,0.17309476,16,0.04327369,,33.5440625,0.277875144,16,0.069468786,29.398375,0.184315988,16,0.046078997
61332,2,13,wet,TB_0317,F5,,,,cloudy,,,36.5970625,0.147762633,16,0.036940658,,34.0115,0.338928508,16,0.084732127,29.8421875,0.165421973,16,0.041355493
61333,2,13,wet,TB_0088,F4,,,,cloudy,,,35.604625,0.210373913,16,0.052593478,,33.068875,0.111449764,16,0.027862441,29.87575,0.239248406,16,0.059812102
61334,2,13,wet,B100,F3,,,,cloudy,,,35.4963125,0.300759864,16,0.075189966,,32.75025,0.189963681,16,0.04749092,30.144,0.381718919,16,0.09542973
61335,2,13,wet,TB_0064,F2,,,,cloudy,,,35.1898125,0.310981718,16,0.07774543,,33.3788125,0.285630348,16,0.071407587,31.6264375,0.327028229,16,0.081757057
61336,2,13,wet,TB_0154,F1,,,,cloudy,,,35.508625,0.544031356,16,0.136007839,,33.531375,0.270238136,16,0.067559534,33.5879375,0.367472352,16,0.091868088
61337,2,13,wet,TB_0465,G6,,,,cloudy,,,34.7931875,0.383753431,16,0.095938358,,32.4274375,0.195976859,16,0.048994215,28.4651875,0.523862351,16,0.130965588
61338,2,13,wet,TB_0434,G5,,,,cloudy,,,35.4364375,0.153753469,16,0.038438367,,32.88125,0.184799892,16,0.046199973,29.14575,0.357741527,16,0.089435382
61339,2,13,wet,TB_0315,G4,,,,cloudy,,,35.66225,0.188047689,16,0.047011922,,33.7356875,0.202875239,16,0.05071881,29.4493125,0.363995919,16,0.09099898
61340,2,13,wet,TB_0206,G3,beam,,,cloudy,,,37.1981875,0.990799759,16,0.24769994,,35.28025,0.62233394,16,0.155583485,32.271,0.272573171,16,0.068143293
61341,2,13,wet,TB_0096,G2,beam,,,cloudy,,,35.4478125,0.358516056,16,0.089629014,,33.0445625,0.184229917,16,0.046057479,30.4483125,0.39331289,16,0.098328222
61342,2,13,wet,TB_0239,G1,beam,,,cloudy,,,34.8351875,0.177529798,16,0.044382449,,33.5960625,0.277866507,16,0.069466627,33.5505,0.991063402,16,0.24776585
61343,2,13,wet,TB_0128,H6,,,,cloudy,,,36.7585,0.300243235,16,0.075060809,,33.8619375,0.540967093,16,0.135241773,30.421125,0.259341442,16,0.06483536
61344,2,13,wet,TB_0010,H5,,,,cloudy,,,35.84025,0.160204661,16,0.040051165,,33.81675,0.360123775,16,0.090030944,30.9990625,0.246691026,16,0.061672757
61345,2,13,wet,B100,H4,,,,cloudy,,,35.881,0.227089997,16,0.056772499,,34.066375,0.365497994,16,0.091374498,29.4701875,0.548437565,16,0.137109391
61346,2,13,wet,TB_0429,H3,,,,cloudy,,,35.7559375,0.262589532,16,0.065647383,,35.6414375,1.028765925,16,0.257191481,31.7513125,0.392474665,16,0.098118666
61347,2,13,wet,TB_0501,H2,,,,cloudy,,,35.4448125,0.148555363,16,0.037138841,,35.1524375,0.398976017,16,0.099744004,31.5205625,0.547916413,16,0.136979103
61348,2,13,wet,TB_0314,H1,,,,cloudy,,,35.6235,0.762,16,0.1905,,34.43975,0.421477955,16,0.105369489,31.870625,0.557580114,16,0.139395028
61349,2,13,wet,B100,I6,,,,cloudy,,,35.1054375,0.220810618,16,0.055202655,,32.8764375,0.32623263,16,0.081558158,29.126125,0.408023182,16,0.102005795
61350,2,13,wet,TB_0401,I5,,,,cloudy,,,35.720875,0.203658824,16,0.050914706,,33.0398125,0.127134165,16,0.031783541,30.277875,0.175286765,16,0.043821691
61351,2,13,wet,TB_0311,I4,,,,cloudy,,,35.3625625,0.232123521,16,0.05803088,,33.4149375,0.137471679,16,0.03436792,31.3543125,0.239556456,16,0.059889114
61352,2,13,wet,TB_0462,I3,blank,blank,,cloudy,blank,,38.219625,1.411009467,16,0.352752367,,39.0608125,0.650781604,16,0.162695401,41.258375,1.397358025,16,0.349339506
61353,2,13,wet,TB_0124,I2,,,,cloudy,,,34.9563125,0.199399672,16,0.049849918,,32.922875,0.196116589,16,0.049029147,31.0035625,0.308722091,16,0.077180523
61354,2,13,wet,TB_0256,I1,,,,cloudy,,,34.6080625,0.183967921,16,0.04599198,,33.229625,0.198553729,16,0.049638432,30.5518125,0.406994548,16,0.101748637
61355,2,13,wet,TB_0208,J6,,,,cloudy,sparse,,40.2723125,2.445872298,16,0.611468074,,33.5634375,0.265903734,16,0.066475934,33.055375,1.087149844,16,0.271787461
61356,2,13,wet,TB_0146,J5,,,,cloudy,,,35.7884375,0.129952283,16,0.032488071,,32.7076875,0.163440802,16,0.040860201,30.5963125,0.378855068,16,0.094713767
61357,2,13,wet,TB_0109,J4,,,,cloudy,,,34.5178125,0.095499542,16,0.023874885,,32.4525,0.125899431,16,0.031474858,30.1598125,0.242116286,16,0.060529071
61358,2,13,wet,TB_0155,J3,,,,cloudy,,,34.7920625,0.245014413,16,0.061253603,,32.344875,0.197540165,16,0.049385041,31.3436875,0.350940587,16,0.087735147
61359,2,13,wet,B100,J2,,,,cloudy,,,34.547625,0.186301861,16,0.046575465,,32.0533125,0.212440649,16,0.053110162,29.7911875,0.486316525,16,0.121579131
61360,2,13,wet,TB_0044,J1,,,,cloudy,,,35.2994375,0.183583212,16,0.045895803,,32.5065625,0.292449191,16,0.073112298,30.38625,0.545323329,16,0.136330832
61401,2,14,wet,TB_0101,A7,,,,,,,34.873,0.227271057,16,0.056817764,,33.1470625,0.336242268,16,0.084060567,29.588125,0.342852908,16,0.085713227
61402,2,14,wet,B100,A8,,,,,,,35.1848125,0.223166072,16,0.055791518,,33.3829375,0.292862304,16,0.073215576,29.525125,0.413230505,16,0.103307626
61403,2,14,wet,TB_0337,A9,,,,,,,35.6331875,0.12520608,16,0.03130152,,35.01175,0.415258554,16,0.103814638,29.6365,0.383659398,16,0.095914849
61404,2,14,wet,TB_0259,A10,,,,,,,35.9824375,0.4068777,16,0.101719425,,34.5838125,0.457782076,16,0.114445519,30.5486875,0.54185788,16,0.13546447
61405,2,14,wet,TB_0581,A11,,,,,,,36.9586875,0.351408351,16,0.087852088,,33.8388125,0.243597268,16,0.060899317,29.2854375,0.290591115,16,0.072647779
61406,2,14,wet,TB_0582,A12,,,,,,,36.8656875,0.371304497,16,0.092826124,,33.704375,0.266208158,16,0.066552039,29.5344375,0.432320864,16,0.108080216
61407,2,14,wet,TB_0348,B7,,,,,,,34.362375,0.106429241,16,0.02660731,,33.8048125,0.456931683,16,0.114232921,31.86925,0.238024789,16,0.059506197
61408,2,14,wet,TB_0357,B8,,,,,,,35.0751875,0.238213411,16,0.059553353,,35.82075,0.382688472,16,0.095672118,32.282875,0.382758736,16,0.095689684
61409,2,14,wet,B100,B9,sm_probe,sm_probe,,,,,35.6351875,0.405879821,16,0.101469955,,36.08575,1.137141182,16,0.284285295,30.815625,0.401357841,16,0.10033946
61410,2,14,wet,TB_0169,B10,,,,,,,35.61325,0.266208565,16,0.066552141,,34.848375,0.287544055,16,0.071886014,28.9260625,0.326375544,16,0.081593886
61411,2,14,wet,TB_0340,B11,,,,,,,35.695,0.12145342,16,0.030363355,,34.8745,0.422129838,16,0.105532459,29.5764375,0.307546196,16,0.076886549
61412,2,14,wet,TB_0255,B12,,,,,,,35.788125,0.158551306,16,0.039637827,,34.3726875,0.191470701,16,0.047867675,29.4848125,0.408694053,16,0.102173513
61413,2,14,wet,TB_0418,C7,,,,,,,34.6140625,0.172020336,16,0.043005084,,33.0791875,0.196307996,16,0.049076999,31.684125,0.211862495,16,0.052965624
61414,2,14,wet,TB_0469,C8,,,,,,,34.9615,0.21812229,16,0.054530572,,33.86725,0.547022181,16,0.136755545,31.0929375,0.47425007,16,0.118562518
61415,2,14,wet,TB_0023,C9,,,,,,,35.731,0.134584298,16,0.033646075,,34.2855625,0.279469251,16,0.069867313,29.4915625,0.270328188,16,0.067582047
61416,2,14,wet,TB_0530,C10,,,,,,,35.6104375,0.211441077,16,0.052860269,,34.984,0.182617268,16,0.045654317,29.4383125,0.432514003,16,0.108128501
61417,2,14,wet,TB_0226,C11,,,,,,,36.377,0.527297639,16,0.13182441,,34.3094375,0.260953883,16,0.065238471,29.1963125,0.293158596,16,0.073289649
61418,2,14,wet,B100,C12,,,,,,,36.087875,0.280632827,16,0.070158207,,36.2159375,1.135680558,16,0.283920139,29.891375,0.23986326,16,0.059965815
61419,2,14,wet,TB_0366,D7,,,,,,,34.62275,0.110778157,16,0.027694539,,33.75875,0.581011819,16,0.145252955,30.7853125,0.182291605,16,0.045572901
61420,2,14,wet,B100,D8,,,,,,,34.5593125,0.258430576,16,0.064607644,,33.1200625,0.298570699,16,0.074642675,29.827,0.360367405,16,0.090091851
61421,2,14,wet,TB_0039,D9,,,,,,,35.8610625,0.291347552,16,0.072836888,,33.7623125,0.192309375,16,0.048077344,29.3316875,0.458191768,16,0.114547942
61422,2,14,wet,TB_0559,D10,,,,,,,35.26025,0.179506546,16,0.044876636,,33.08975,0.170529176,16,0.042632294,28.6041875,0.21239875,16,0.053099688
61423,2,14,wet,TB_0017,D11,,,,,,,36.00325,0.181611123,16,0.045402781,,33.7175,0.143343876,16,0.035835969,30.382125,0.454702375,16,0.113675594
61424,2,14,wet,TB_0460,D12,,,,,,,36.2101875,0.201310778,16,0.050327694,,34.1319375,0.181623592,16,0.045405898,29.495625,0.385273561,16,0.09631839
61425,2,14,wet,TB_0412,E7,,,,,,,35.6248125,0.404635839,16,0.10115896,,33.3816875,0.190048316,16,0.047512079,32.3730625,0.227815852,16,0.056953963
61426,2,14,wet,TB_0282,E8,,,,,,,35.6504375,0.364386602,16,0.091096651,,33.588125,0.384996948,16,0.096249237,30.77775,0.421203593,16,0.105300898
61427,2,14,wet,TB_0544,E9,,,,,,,35.7385625,0.178875737,16,0.044718934,,33.8516875,0.236582817,16,0.059145704,30.22825,0.549877259,16,0.137469315
61428,2,14,wet,TB_0606,E10,,,,,,,35.8066875,0.192462886,16,0.048115722,,35.116875,0.301779362,16,0.075444841,29.423625,0.291304394,16,0.072826099
61429,2,14,wet,TB_0441,E11,,,,,,,35.791125,0.12246952,16,0.03061738,,35.9789375,0.456330066,16,0.114082517,29.642375,0.410390525,16,0.102597631
61430,2,14,wet,TB_0433,E12,,,,,,,36.3899375,0.396555077,16,0.099138769,,34.315375,0.262371461,16,0.065592865,28.7541875,0.241252073,16,0.060313018
61431,2,14,wet,TB_0296,F7,,,,,,,34.539875,0.303759746,16,0.075939937,,33.9095625,0.317098296,16,0.079274574,29.96475,0.366685242,16,0.09167131
61432,2,14,wet,TB_0050,F8,,,,,,,34.8911875,0.193194968,16,0.048298742,,34.4668125,0.364171245,16,0.091042811,29.8009375,1.265336186,16,0.316334046
61433,2,14,wet,TB_0127,F9,,,,,,,34.6151875,0.243971096,16,0.060992774,,34.37825,0.220610214,16,0.055152554,29.3363125,0.230679783,16,0.057669946
61434,2,14,wet,B100,F10,,,,,,,35.048125,0.342491241,16,0.08562281,,34.715,0.204815039,16,0.05120376,29.29525,0.537853574,16,0.134463393
61435,2,14,wet,TB_0191,F11,,,,,,,36.23075,0.213110769,16,0.053277692,,34.295375,0.236033013,16,0.059008253,29.45475,0.467965739,16,0.116991435
61436,2,14,wet,TB_0558,F12,,,,,,,36.456125,0.154170847,16,0.038542712,,34.469625,0.208617952,16,0.052154488,29.55325,0.296686928,16,0.074171732
61437,2,14,wet,TB_0339,G7,,,,,,,34.563375,0.117451763,16,0.029362941,,33.2378125,0.122141567,16,0.030535392,30.6941875,0.178754289,16,0.044688572
61438,2,14,wet,TB_0156,G8,,,,,,,34.736875,0.356989612,16,0.089247403,,33.637875,0.189114383,16,0.047278596,30.25075,0.176550843,16,0.044137711
61439,2,14,wet,TB_0068,G9,,,,,,,35.399875,0.545946991,16,0.136486748,,33.20525,0.275267264,16,0.068816816,29.4074375,0.49628701,16,0.124071752
61440,2,14,wet,TB_0409,G10,,,,,,,35.05425,0.154905778,16,0.038726444,,33.98425,0.318855767,16,0.079713942,29.799125,0.289021539,16,0.072255385
61441,2,14,wet,TB_0579,G11,,,,,,,35.0235,0.165508912,16,0.041377228,,33.8489375,0.244210147,16,0.061052537,30.3849375,0.707127473,16,0.176781868
61442,2,14,wet,TB_0467,G12,,,,,,,36.19125,0.316569634,16,0.079142409,,33.6260625,0.16524183,16,0.041310458,29.036875,0.416947299,16,0.104236825
61443,2,14,wet,TB_0610,H7,,beam,,,beam,,34.5540625,0.166373263,16,0.041593316,,33.5965625,0.170368216,16,0.042592054,30.689125,0.272248875,16,0.068062219
61444,2,14,wet,TB_0527,H8,,beam,,,beam,,34.9608125,0.438573934,16,0.109643484,,33.769375,0.161732238,16,0.040433059,30.2964375,0.351809412,16,0.087952353
61445,2,14,wet,B100,H9,beam,beam,,,beam,,34.7283125,0.386232351,16,0.096558088,,34.14875,0.248379951,16,0.062094988,29.749875,0.447412394,16,0.111853098
61446,2,14,wet,TB_0125,H10,beam,beam,,,beam,,34.730625,0.114273867,16,0.028568467,,34.5268125,0.415149486,16,0.103787372,29.608375,0.25924734,16,0.064811835
61447,2,14,wet,TB_0354,H11,beam,beam,,,beam,,35.611625,0.394020283,16,0.098505071,,34.4984375,0.256277446,16,0.064069361,29.756,0.508015485,16,0.127003871
61448,2,14,wet,TB_0015,H12,beam,beam,,,beam,,36.3421875,0.993360037,16,0.248340009,,34.2463125,0.255940284,16,0.063985071,30.066375,0.587212951,16,0.146803238
61449,2,14,wet,B100,I7,,,,,,,34.45925,0.165368881,16,0.04134222,,32.7309375,0.231695049,16,0.057923762,29.6544375,0.735036232,16,0.183759058
61450,2,14,wet,TB_0611,I8,,,,,,,34.073375,0.172496135,16,0.043124034,,32.8823125,0.199887541,16,0.049971885,30.0445,0.414219587,16,0.103554897
61451,2,14,wet,TB_0103,I9,,,,,,,34.4805625,0.195188787,16,0.048797197,,32.9904375,0.186428885,16,0.046607221,29.3903125,0.333790297,16,0.083447574
61452,2,14,wet,TB_0411,I10,,,,,,,34.3459375,0.144063166,16,0.036015792,,34.012375,0.21187634,16,0.052969085,29.4684375,0.208892945,16,0.052223236
61453,2,14,wet,TB_0478,I11,,,,,,,35.1321875,0.288795711,16,0.072198928,,34.6234375,0.109550578,16,0.027387645,29.2104375,0.272424661,16,0.068106165
61454,2,14,wet,TB_0407,I12,,,,,,,36.0365625,0.708247129,16,0.177061782,,35.3734375,0.201230537,16,0.050307634,30.1325,0.945462991,16,0.236365748
61455,2,14,wet,TB_0266,J7,,,,,,,34.424125,0.21718529,16,0.054296322,,33.1975625,0.227870422,16,0.056967605,30.7160625,0.177579454,16,0.044394864
61456,2,14,wet,TB_0344,J8,,,,,,,34.459625,0.201564506,16,0.050391126,,33.1131875,0.188361078,16,0.04709027,29.8456875,0.240591138,16,0.060147785
61457,2,14,wet,TB_0130,J9,,,,,,,35.052375,0.116449059,16,0.029112265,,32.992375,0.156854869,16,0.039213717,29.1349375,0.205508952,16,0.051377238
61458,2,14,wet,TB_0430,J10,,,,,,,35.4801875,0.304707339,16,0.076176835,,33.036375,0.170191999,16,0.042548,29.748375,0.579509433,16,0.144877358
61459,2,14,wet,B100,J11,,,,,,,35.35575,0.454377743,16,0.113594436,,32.6589375,0.214543071,16,0.053635768,28.8716875,0.405906511,16,0.101476628
61460,2,14,wet,TB_0594,J12,,,,,,,36.195,0.430979814,16,0.107744953,,33.8404375,0.157999143,16,0.039499786,29.7501875,0.426270371,16,0.106567593
61501,2,15,wet,TB_0503,A18,,,,,,,37.1575625,0.218467684,16,0.054616921,,33.2776875,0.223390754,16,0.055847689,29.163,0.623918798,16,0.1559797
61502,2,15,wet,B100,A17,,,,,,,36.4405625,0.2702944,16,0.0675736,,33.6449375,0.463667046,16,0.115916761,29.910875,0.18552803,16,0.046382008
61503,2,15,wet,TB_0285,A16,,,,,,,35.9535625,0.229433787,16,0.057358447,,34.3935,0.249894644,16,0.062473661,31.2541875,0.211182139,16,0.052795535
61504,2,15,wet,TB_0056,A15,,,,,,,35.834875,0.126849977,16,0.031712494,,34.2113125,0.380565495,16,0.095141374,30.683625,0.395995433,16,0.098998858
61505,2,15,wet,TB_0540,A14,,,,,,,36.0748125,0.283078839,16,0.07076971,,33.821875,0.445038407,16,0.111259602,31.7495625,0.182894129,16,0.045723532
61506,2,15,wet,TB_0034,A13,,,,,,,35.9296875,0.287858465,16,0.071964616,,34.5749375,0.334651952,16,0.083662988,32.337,0.694928965,16,0.173732241
61507,2,15,wet,TB_0605,B18,beam,beam,,,,,35.9090625,0.295445532,16,0.073861383,,32.2973125,0.461352175,16,0.115338044,27.265375,0.522969454,16,0.130742364
61508,2,15,wet,TB_0551,B17,beam,beam,,,,,35.828375,0.311221009,16,0.077805252,,32.2969375,0.463263276,16,0.115815819,28.9333125,0.533877104,16,0.133469276
61509,2,15,wet,B100,B16,beam,beam,,,,,36.09025,0.23445298,16,0.058613245,,32.501375,0.549707058,16,0.137426765,30.0186875,0.691682174,16,0.172920543
61510,2,15,wet,TB_0137,B15,beam,beam,,,,,35.6665,0.313070386,16,0.078267597,,32.6299375,0.412358658,16,0.103089664,31.0060625,0.475119139,16,0.118779785
61511,2,15,wet,TB_0254,B14,,beam,,,,,35.9298125,0.359974484,16,0.089993621,,32.9621875,0.321757925,16,0.080439481,31.196625,0.208215874,16,0.052053968
61512,2,15,wet,TB_0167,B13,,beam,,,,,35.7541875,0.197956635,16,0.049489159,,33.0035625,0.240703959,16,0.06017599,31.256125,0.436350452,16,0.109087613
61513,2,15,wet,TB_0165,C18,,,,,,,36.394125,0.279045964,16,0.069761491,,32.1065625,0.144121693,16,0.036030423,28.245625,0.223528335,16,0.055882084
61514,2,15,wet,TB_0420,C17,,,,,,,36.643125,0.526579133,16,0.131644783,,32.6365625,0.166293704,16,0.041573426,29.1108125,0.117762597,16,0.029440649
61515,2,15,wet,TB_0358,C16,,,,,,,36.4644375,0.189113711,16,0.047278428,,33.0088125,0.153155789,16,0.038288947,30.2514375,0.335665502,16,0.083916375
61516,2,15,wet,TB_0444,C15,,,,,,,36.174625,0.332208745,16,0.083052186,,33.0791875,0.152015885,16,0.038003971,30.6508125,0.24342397,16,0.060855992
61517,2,15,wet,TB_0265,C14,,,,,,,36.5604375,0.243591453,16,0.060897863,,33.5370625,0.188856019,16,0.047214005,31.3199375,0.236734864,16,0.059183716
61518,2,15,wet,B100,C13,,,,,,,35.4096875,0.191274225,16,0.047818556,,32.92925,0.205508962,16,0.05137724,30.9350625,0.512212777,16,0.128053194
61519,2,15,wet,TB_0343,D18,,,,,,,44.076375,2.66143317,16,0.665358292,,33.974125,0.418715158,16,0.104678789,32.0715,0.55897573,16,0.139743932
61520,2,15,wet,B100,D17,,,,,,,36.2023125,0.285658705,16,0.071414676,,32.6971875,0.231566324,16,0.057891581,29.1124375,0.416721965,16,0.104180491
61521,2,15,wet,TB_0447,D16,,,,,,,35.853375,0.366833636,16,0.091708409,,32.9865625,0.210455053,16,0.052613763,30.31425,0.329183738,16,0.082295934
61522,2,15,wet,TB_0488,D15,,,,,,,37.1038125,0.20449131,16,0.051122827,,32.8335625,0.115280509,16,0.028820127,30.5505625,0.206445786,16,0.051611446
61523,2,15,wet,TB_0352,D14,,,,,,,36.18575,0.191205823,16,0.047801456,,33.6165,0.322203455,16,0.080550864,32.514125,0.183313529,16,0.045828382
61524,2,15,wet,TB_0424,D13,,,,,,,36.316,0.199665721,16,0.04991643,,34.0274375,0.75315443,16,0.188288608,31.8284375,0.348554533,16,0.087138633
61525,2,15,wet,TB_0211,E18,,,,,,,36.50225,0.22273497,16,0.055683742,,32.2045625,0.284101148,16,0.071025287,29.4598125,0.350123448,16,0.087530862
61526,2,15,wet,TB_0436,E17,,,,,,,36.7359375,0.268560972,16,0.067140243,,33.3886875,0.256934419,16,0.064233605,30.6685625,0.235484173,16,0.058871043
61527,2,15,wet,TB_0046,E16,,,,,,,36.8825625,0.360348344,16,0.090087086,,34.3310625,0.272116267,16,0.068029067,32.273125,0.506890504,16,0.126722626
61528,2,15,wet,TB_0417,E15,,,,,,,37.161375,0.353716812,16,0.088429203,,34.202125,0.427459608,16,0.106864902,31.3498125,0.454235213,16,0.113558803
61529,2,15,wet,TB_0316,E14,,,,,,,36.47825,0.281218895,16,0.070304724,,33.706,0.221863622,16,0.055465905,30.932625,0.283008333,16,0.070752083
61530,2,15,wet,TB_0260,E13,,,,,,,36.134,0.197743268,16,0.049435817,,33.3675,0.176436202,16,0.04410905,32.340125,0.410370219,16,0.102592555
61531,2,15,wet,TB_0258,F18,,,,,,,36.318875,0.404548287,16,0.101137072,,32.45975,0.079352799,16,0.0198382,29.331875,0.245920821,16,0.061480205
61532,2,15,wet,TB_0598,F17,,,,,,,36.129875,0.258175102,16,0.064543776,,32.9860625,0.234081886,16,0.058520471,30.8329375,0.419561909,16,0.104890477
61533,2,15,wet,TB_0161,F16,,,,,,,36.296375,0.320564476,16,0.080141119,,33.104,0.087158094,16,0.021789523,30.6553125,0.331451297,16,0.082862824
61534,2,15,wet,B100,F15,,,,,,,35.4453125,0.27340927,16,0.068352318,,33.1648125,0.279551836,16,0.069887959,30.234875,0.416441573,16,0.104110393
61535,2,15,wet,TB_0387,F14,,,,,,,35.811125,0.268832011,16,0.067208003,,34.1209375,0.176741042,16,0.04418526,30.5551875,0.123896849,16,0.030974212
61536,2,15,wet,TB_0456,F13,,,,,,,35.7728125,0.147542635,16,0.036885659,,33.424125,0.233586494,16,0.058396623,31.59375,0.285723759,16,0.07143094
61537,2,15,wet,TB_0384,G18,,,,,,,36.9751875,0.267370459,16,0.066842615,,33.39025,0.232272111,16,0.058068028,30.181625,0.440224015,16,0.110056004
61538,2,15,wet,TB_0269,G17,,,,,,,36.25025,0.35335393,16,0.088338483,,37.223,0.690740376,16,0.172685094,34.527,0.810756601,16,0.20268915
61539,2,15,wet,TB_0267,G16,,,,,,,35.93675,0.269672023,16,0.067418006,,34.1595625,0.308709134,16,0.077177283,29.9394375,0.259349434,16,0.064837359
61540,2,15,wet,TB_0148,G15,,,,,,,37.008375,0.303132947,16,0.075783237,,35.904875,0.564358855,16,0.141089714,32.8163125,0.378443429,16,0.094610857
61541,2,15,wet,TB_0597,G14,,,,,,,35.6470625,0.188882139,16,0.047220535,,34.088375,0.209889137,16,0.052472284,32.039,0.345704884,16,0.086426221
61542,2,15,wet,TB_0555,G13,,,,,,,35.2184375,0.134426172,16,0.033606543,,33.0643125,0.160337444,16,0.040084361,30.9294375,0.25325612,16,0.06331403
61543,2,15,wet,TB_0129,H18,,,,,,,37.4221875,0.349815803,16,0.087453951,,33.2884375,0.222048033,16,0.055512008,29.478125,0.307593211,16,0.076898303
61544,2,15,wet,TB_0310,H17,,,,,,,36.0739375,0.266582687,16,0.066645672,,33.2025,0.214953018,16,0.053738255,29.619,0.206031713,16,0.051507928
61545,2,15,wet,B100,H16,,,,,,,35.5658125,0.398960853,16,0.099740213,,33.1145,0.33745617,16,0.084364042,29.6349375,0.243783092,16,0.060945773
61546,2,15,wet,TB_0493,H15,,,,,,,35.6400625,0.177227338,16,0.044306834,,32.786375,0.181915319,16,0.04547883,29.74325,0.172793325,16,0.043198331
61547,2,15,wet,TB_0048,H14,,,,,,,35.341375,0.164102356,16,0.041025589,,33.644875,0.359930526,16,0.089982631,30.6640625,0.455142684,16,0.113785671
