"Awning_1","leaf_rolling","60155","3","","","","","","",
"Awning_1","leaf_angle","60156","1","","","","","","",
"Awning_1","leaf_rolling","60156","1","","","","","","",
"Awning_1","leaf_angle","60156","2","","","","","","",
"Awning_1","leaf_rolling","60156","2","","","","","","",
"Awning_1","leaf_angle","60156","3","","","","","","",
"Awning_1","leaf_rolling","60156","3","","","","","","",
"Awning_1","leaf_angle","60157","1","","","","","","",
"Awning_1","leaf_rolling","60157","1","","","","","","",
"Awning_1","leaf_angle","60157","2","","","","","","",
"Awning_1","leaf_rolling","60157","2","","","","","","",
"Awning_1","leaf_angle","60157","3","","","","","","",
"Awning_1","leaf_rolling","60157","3","","","","","","",
"Awning_1","leaf_angle","60158","1","","","","","","",
"Awning_1","leaf_rolling","60158","1","","","","","","",
"Awning_1","leaf_angle","60158","2","","","","","","",
"Awning_1","leaf_rolling","60158","2","","","","","","",
"Awning_1","leaf_angle","60158","3","","","","","","",
"Awning_1","leaf_rolling","60158","3","","","","","","",
"Awning_1","leaf_angle","60159","1","","","","","","",
"Awning_1","leaf_rolling","60159","1","","","","","","",
"Awning_1","leaf_angle","60159","2","","","","","","",
"Awning_1","leaf_rolling","60159","2","","","","","","",
"Awning_1","leaf_angle","60159","3","","","","","","",
"Awning_1","leaf_rolling","60159","3","","","","","","",
"Awning_1","leaf_angle","60160","1","","","","","","",
"Awning_1","leaf_rolling","60160","1","","","","","","",
"Awning_1","leaf_angle","60160","2","","","","","","",
"Awning_1","leaf_rolling","60160","2","","","","","","",
"Awning_1","leaf_angle","60160","3","","","","","","",
"Awning_1","leaf_rolling","60160","3","","","","","","",
"Awning_2","leaf_angle","60201","1","","","","","","",
"Awning_2","leaf_rolling","60201","1","","","","","","",
"Awning_2","leaf_angle","60201","2","","","","","","",
"Awning_2","leaf_rolling","60201","2","","","","","","",
"Awning_2","leaf_angle","60201","3","","","","","","",
"Awning_2","leaf_rolling","60201","3","","","","","","",
"Awning_2","leaf_angle","60202","1","","","","","","",
"Awning_2","leaf_rolling","60202","1","","","","","","",
"Awning_2","leaf_angle","60202","2","","","","","","",
"Awning_2","leaf_rolling","60202","2","","","","","","",
"Awning_2","leaf_angle","60202","3","","","","","","",
"Awning_2","leaf_rolling","60202","3","","","","","","",
"Awning_2","leaf_angle","60203","1","","","","","","",
"Awning_2","leaf_rolling","60203","1","","","","","","",
"Awning_2","leaf_angle","60203","2","","","","","","",
"Awning_2","leaf_rolling","60203","2","","","","","","",
"Awning_2","leaf_angle","60203","3","","","","","","",
"Awning_2","leaf_rolling","60203","3","","","","","","",
"Awning_2","leaf_angle","60204","1","","","","","","",
"Awning_2","leaf_rolling","60204","1","","","","","","",
"Awning_2","leaf_angle","60204","2","","","","","","",
"Awning_2","leaf_rolling","60204","2","","","","","","",
"Awning_2","leaf_angle","60204","3","","","","","","",
"Awning_2","leaf_rolling","60204","3","","","","","","",
"Awning_2","leaf_angle","60205","1","","","","","","",
"Awning_2","leaf_rolling","60205","1","","","","","","",
"Awning_2","leaf_angle","60205","2","","","","","","",
"Awning_2","leaf_rolling","60205","2","","","","","","",
"Awning_2","leaf_angle","60205","3","","","","","","",
"Awning_2","leaf_rolling","60205","3","","","","","","",
"Awning_2","leaf_angle","60206","1","","","","","","",
"Awning_2","leaf_rolling","60206","1","","","","","","",
"Awning_2","leaf_angle","60206","2","","","","","","",
"Awning_2","leaf_rolling","60206","2","","","","","","",
"Awning_2","leaf_angle","60206","3","","","","","","",
"Awning_2","leaf_rolling","60206","3","","","","","","",
"Awning_2","leaf_angle","60207","1","","","","","","",
"Awning_2","leaf_rolling","60207","1","","","","","","",
"Awning_2","leaf_angle","60207","2","","","","","","",
"Awning_2","leaf_rolling","60207","2","","","","","","",
"Awning_2","leaf_angle","60207","3","","","","","","",
"Awning_2","leaf_rolling","60207","3","","","","","","",
"Awning_2","leaf_angle","60208","1","","","","","","",
"Awning_2","leaf_rolling","60208","1","","","","","","",
"Awning_2","leaf_angle","60208","2","","","","","","",
"Awning_2","leaf_rolling","60208","2","","","","","","",
"Awning_2","leaf_angle","60208","3","","","","","","",
"Awning_2","leaf_rolling","60208","3","","","","","","",
"Awning_2","leaf_angle","60209","1","","","","","","",
"Awning_2","leaf_rolling","60209","1","","","","","","",
"Awning_2","leaf_angle","60209","2","","","","","","",
"Awning_2","leaf_rolling","60209","2","","","","","","",
"Awning_2","leaf_angle","60209","3","","","","","","",
"Awning_2","leaf_rolling","60209","3","","","","","","",
"Awning_2","leaf_angle","60210","1","","","","","","",
"Awning_2","leaf_rolling","60210","1","","","","","","",
"Awning_2","leaf_angle","60210","2","","","","","","",
"Awning_2","leaf_rolling","60210","2","","","","","","",
"Awning_2","leaf_angle","60210","3","","","","","","",
"Awning_2","leaf_rolling","60210","3","","","","","","",
"Awning_2","leaf_angle","60211","1","","","","","","",
"Awning_2","leaf_rolling","60211","1","","","","","","",
"Awning_2","leaf_angle","60211","2","","","","","","",
"Awning_2","leaf_rolling","60211","2","","","","","","",
"Awning_2","leaf_angle","60211","3","","","","","","",
"Awning_2","leaf_rolling","60211","3","","","","","","",
"Awning_2","leaf_angle","60212","1","","","","","","",
"Awning_2","leaf_rolling","60212","1","","","","","","",
"Awning_2","leaf_angle","60212","2","","","","","","",
"Awning_2","leaf_rolling","60212","2","","","","","","",
"Awning_2","leaf_angle","60212","3","","","","","","",
"Awning_2","leaf_rolling","60212","3","","","","","","",
"Awning_2","leaf_angle","60213","1","","","","","","",
"Awning_2","leaf_rolling","60213","1","","","","","","",
"Awning_2","leaf_angle","60213","2","","","","","","",
"Awning_2","leaf_rolling","60213","2","","","","","","",
"Awning_2","leaf_angle","60213","3","","","","","","",
"Awning_2","leaf_rolling","60213","3","","","","","","",
"Awning_2","leaf_angle","60214","1","","","","","","",
"Awning_2","leaf_rolling","60214","1","","","","","","",
"Awning_2","leaf_angle","60214","2","","","","","","",
"Awning_2","leaf_rolling","60214","2","","","","","","",
"Awning_2","leaf_angle","60214","3","","","","","","",
"Awning_2","leaf_rolling","60214","3","","","","","","",
"Awning_2","leaf_angle","60215","1","","","","","","",
"Awning_2","leaf_rolling","60215","1","","","","","","",
"Awning_2","leaf_angle","60215","2","","","","","","",
"Awning_2","leaf_rolling","60215","2","","","","","","",
"Awning_2","leaf_angle","60215","3","","","","","","",
"Awning_2","leaf_rolling","60215","3","","","","","","",
"Awning_2","leaf_angle","60216","1","","","","","","",
"Awning_2","leaf_rolling","60216","1","","","","","","",
"Awning_2","leaf_angle","60216","2","","","","","","",
"Awning_2","leaf_rolling","60216","2","","","","","","",
"Awning_2","leaf_angle","60216","3","","","","","","",
"Awning_2","leaf_rolling","60216","3","","","","","","",
"Awning_2","leaf_angle","60217","1","","","","","","",
"Awning_2","leaf_rolling","60217","1","","","","","","",
"Awning_2","leaf_angle","60217","2","","","","","","",
"Awning_2","leaf_rolling","60217","2","","","","","","",
"Awning_2","leaf_angle","60217","3","","","","","","",
"Awning_2","leaf_rolling","60217","3","","","","","","",
"Awning_2","leaf_angle","60218","1","","","","","","",
"Awning_2","leaf_rolling","60218","1","","","","","","",
"Awning_2","leaf_angle","60218","2","","","","","","",
"Awning_2","leaf_rolling","60218","2","","","","","","",
"Awning_2","leaf_angle","60218","3","","","","","","",
"Awning_2","leaf_rolling","60218","3","","","","","","",
"Awning_2","leaf_angle","60219","1","","","","","","",
"Awning_2","leaf_rolling","60219","1","","","","","","",
"Awning_2","leaf_angle","60219","2","","","","","","",
"Awning_2","leaf_rolling","60219","2","","","","","","",
"Awning_2","leaf_angle","60219","3","","","","","","",
"Awning_2","leaf_rolling","60219","3","","","","","","",
"Awning_2","leaf_angle","60220","1","","","","","","",
"Awning_2","leaf_rolling","60220","1","","","","","","",
"Awning_2","leaf_angle","60220","2","","","","","","",
"Awning_2","leaf_rolling","60220","2","","","","","","",
"Awning_2","leaf_angle","60220","3","","","","","","",
"Awning_2","leaf_rolling","60220","3","","","","","","",
"Awning_2","leaf_angle","60221","1","","","","","","",
